קוד,Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
4360,XATRAL XL 10MG 30TAB,30.0,61.46,82.66,95.89,2011
4680,XEFO 8MG 20TAB,20.0,24.67,33.8,39.21,2011
6552,XELODA TABLETS 150MG 60 F.C.TABS,60.0,280.39,329.46,382.17,2011
6535,XELODA TABLETS 500MG 120TAB,120.0,1795.49,2109.7,2447.25,2011
4873,XENAZINE 25MG 112TAB,112.0,759.83,892.8,1035.65,2011
4166,XENICAL 120MG 84CAP,84.0,315.98,371.28,430.68,2011
6716,XEPLION 100MG/1ML 1 SYRINGE 0.5ML,1.0,,,,2011
6717,XEPLION 100MG/1ML 1 SYRINGE 0.75ML,1.0,,,,2011
6718,XEPLION 100MG/1ML 1 SYRINGE 1.5ML,1.0,,,,2011
6715,XEPLION 100MG/1ML 1 SYRINGE 1ML,1.0,,,,2011
4966,XOLAIR 150MG/VIAL PWDR FOR INJ,1.0,1852.03,2176.13,2524.31,2011
4400,YASMIN  1X21TAB,21.0,40.55,54.54,63.27,2011
4401,YASMIN  3X21TAB,63.0,121.65,152.07,176.4,2011
6485,YAZ 1X28TABLETS,28.0,47.4,63.75,73.96,2011
6486,YAZ 3X28TABLETS,84.0,142.2,177.75,206.2,2011
4891,YENTREVE 20MG 56CAPS,56.0,233.28,274.1,317.96,2011
4892,YENTREVE 40MG 56CAPS,56.0,233.28,274.1,317.96,2011
167,YOMESAN 4TAB,4.0,16.78,22.99,26.66,2011
6626,YONDELIS 1MG VIAL,1.0,10046.57,11804.72,13693.47,2011
4373,ZADITEN EYE DROPS 5ML,5.0,34.72,47.57,55.18,2011
4998,ZALDIAR 20 TAB,20.0,22.38,30.66,35.57,2011
3545,ZANIDEX 150MG 20TAB,20.0,14.19,19.45,22.56,2011
3546,ZANIDEX 300MG 10TAB,10.0,13.5,18.5,21.46,2011
304,ZANTAC INJ 5AMPx2ML,5.0,18.23,24.97,28.96,2011
3622,ZANTAC SYR150MG/10ML 300ML,300.0,30.09,41.22,47.82,2011
4205,ZAROXOLYN 5MG 100TAB,100.0,,,,2011
4208,ZEFFIX 100MG 28TAB,28.0,342.77,402.75,467.19,2011
4207,ZEFFIX ORAL SOL 5MG/ML 240ML,240.0,168.58,210.72,244.44,2011
6649,ZEMPLAR 1MCG 28 CAPSULES,28.0,466.38,548.0,635.67,2011
6650,ZEMPLAR 2 MCG 28 CAPSULES,28.0,957.07,1124.55,1304.48,2011
6014,ZEMPLAR 5MCG/ML 5AMPX1ML,5.0,425.12,499.51,579.43,2011
3315,ZETO 250 6TAB,6.0,30.52,41.82,48.51,2011
4955,ZEVALIN 1.6MG/ML  COLD KIT,1.0,57877.56,68006.13,78887.11,2011
4210,ZIAGEN 300MG 60TAB,60.0,1320.44,1551.51,1799.76,2011
4209,ZIAGEN ORAL SOL 240ML,240.0,360.96,424.13,491.99,2011
4211,ZIDOVAL VAG. GEL 7.5MG/G 40G + APPLICATORS,40.0,42.32,56.93,66.03,2011
3410,ZINACEF INJ 750MGX5,5.0,62.08,83.5,96.86,2011
2046,ZINCOL 220MG 30TAB,30.0,,,,2011
4695,ZINDACLIN 1% GEL 30GR,30.0,40.35,54.27,62.95,2011
306,ZINNAT 125MG 10TAB,10.0,12.73,17.44,20.23,2011
307,ZINNAT 250MG 10TAB,10.0,20.21,27.69,32.12,2011
3730,ZINNAT 250MG/5ML  SUSP 50ML,50.0,21.1,28.91,33.53,2011
3731,ZINNAT 250MG/5ML SUSP 100ML,100.0,42.2,56.76,65.84,2011
308,ZINNAT 500MG 10TAB,10.0,36.84,50.47,58.55,2011
309,ZINNAT SUSP 50ML,50.0,23.4,32.06,37.19,2011
6582,ZMAX POWDER FOR SUSP BOTTLE 2G,1.0,48.98,65.88,76.42,2011
4415,ZODORM 10MG 20TAB,20.0,13.01,17.83,20.68,2011
2704,ZOFRAN 4MG 10TAB,10.0,130.56,163.2,189.31,2011
2435,ZOFRAN 8MG 10TAB,10.0,198.67,233.44,270.79,2011
312,ZOFRAN INJ. 8 MG/4ML,5.0,260.4,305.97,354.93,2011
311,ZOFRAN INJ5X4MG/2ML,5.0,147.22,184.03,213.48,2011
4312,ZOLADEX 3.6MG 1PREFILLED SYR,1.0,599.85,704.82,817.6,2011
4313,ZOLADEX LA 10.8MG SINGLE DOSE SYR,1.0,1678.27,1971.96,2287.48,2011
4856,ZOMERA 4MG/5ML CONCENTRATE FOR INF.,1.0,1346.65,1582.31,1835.48,2011
3617,ZOMIG 2.5MG 3TAB,3.0,66.09,88.89,103.11,2011
4566,ZOMIG RAPIMELT 2.5MG 2TAB,2.0,41.99,56.48,65.52,2011
4567,ZOMIG RAPIMELT 2.5MG 6TAB,6.0,125.98,157.47,182.67,2011
4519,ZORAC 0.1% TOPICAL GEL 15G,15.0,34.7,47.54,55.15,2011
1192,ZOVIRAX 200MG 25TAB,25.0,44.34,59.63,69.18,2011
1187,ZOVIRAX 400MG 70TAB,70.0,83.59,112.42,130.41,2011
3047,ZOVIRAX 800MG 35 DISPERS TAB,35.0,207.93,244.32,283.41,2011
1188,ZOVIRAX CREAM 10G,10.0,61.22,82.34,95.51,2011
4317,ZOVIRAX IV FOR INFUSION 250MG 5AMP,5.0,202.26,237.66,275.68,2011
1190,ZOVIRAX OPHT OIN4.5G,4.5,33.62,46.06,53.43,2011
1191,ZOVIRAX SUSP 125ML,125.0,109.85,137.31,159.28,2011
4212,ZYBAN 150MG 60TAB SUSTAINED RELEASE,60.0,286.88,337.09,391.02,2011
6495,ZYLET OPHT SUSP 5 ML,5.0,,,,2011
4975,ZYMAR 3MG/ML 5AMP,5.0,,,,2011
6779,ZYPADHERA 210MG 1VIAL POWDER FOR SUSPENSION FOR INJ,1.0,864.99,1016.36,1178.98,2011
6780,ZYPADHERA 300MG 1VIAL POWDER FOR SUSPENSION FOR INJ,1.0,1279.85,1503.83,1744.44,2011
6781,ZYPADHERA 405MG 1VIAL POWDER FOR SUSPENSION FOR INJ,1.0,1724.56,2026.36,2350.58,2011
3357,ZYPREXA 10MG 28TAB,28.0,448.76,527.3,611.67,2011
3355,ZYPREXA 5MG 28TAB,28.0,224.95,264.32,306.61,2011
3356,ZYPREXA 7.5MG 56TAB,56.0,597.16,701.66,813.92,2011
4752,ZYPREXA INJ 10MG,1.0,21.3,29.19,33.85,2011
4792,ZYPREXA VELOTAB 10MG 28TAB,28.0,457.98,538.13,624.23,2011
4793,ZYPREXA VELOTAB 15MG 28TAB,28.0,434.04,510.0,591.6,2011
4791,ZYPREXA VELOTAB 5MG 28TAB,28.0,228.92,268.98,312.02,2011
4399,ZYVOXID 600MG 10TAB,10.0,3128.31,3675.76,4263.88,2011
